0.731504830959002,-0.131307781853906,0.016807864596497
0.729326688951626,-0.131801423035607,0.015198340313426
0.729782615671696,-0.129459502425356,0.014323165903500
0.729795513816528,-0.131205321724922,0.016165070315989
0.730694317179585,-0.131628070551601,0.017430677098761
0.729434278404447,-0.131697742493255,0.016153844563874
0.729414696306536,-0.132282101091476,0.016040785741012
0.729836204047899,-0.129477802268627,0.016341645001198
0.730982203221367,-0.129470918687068,0.017875071550763
0.729712482847368,-0.126956997887665,0.014129609026608
0.730811674521383,-0.127581351761344,0.016016587712058
0.730037319530534,-0.130509307633640,0.016809917019981
0.729260595055849,-0.127691542106000,0.013543687639520
0.729464183151712,-0.130270278630452,0.014805861420076
0.730013797402197,-0.131898200479354,0.016598128460133
0.729941744479049,-0.129446271590331,0.014874297811653
0.729395810914237,-0.131573143039844,0.015732210123028
0.730709427701524,-0.132592355578668,0.017969288901695
0.731897635110293,-0.129811589006484,0.017873375481495
0.731132550386948,-0.131082351827286,0.017465714740942
